codigo,descricao,valor_promocao,loja
000000465595,CONJUNTO HELLO KITTY MM 87533 04A08 LEGADO ZZ,9.99,16
000000488341,CONJUNTO DUZIZO MM 4464 04A08 MASC LEGADO ZZ,9.99,16
000000529563,BLUSA BEIJINHO VISCOLYCRA 8697 JUV LEGADO ZZ,9.99,16
000000543743,CONJUNTO FORFAN MALHA 2163 1A3 FEM LEGADO ZZ,9.99,16
000000545006,JARDINEIRA AYLAHT JEANS 320 4A8 Sortida P,9.99,16
000000549349,CALCA BOB B JEANS 10292 2A3 MASC CA LEGADO ZZ,9.99,16
000000559324,CAMISA KIKO MALHA 6563 04A10 POLO LEGADO ZZ,9.99,16
000000559348,BERMUDA KIKO MALHA 6577 04A10 MASC LEGADO ZZ,9.99,16
000000559430,CONJUNTO KIKO MALHA 6435 01A03 LEGADO ZZ,9.99,16
000000559485,CONJUNTO KIKO MALHA 6467 04A10 LEGADO ZZ,9.99,16
000000559508,VESTIDO KIKA RIBANA 6484 04A10 LEGADO ZZ,9.99,16
000000560283,CONJUNTO ROVITEX MM 318680 1A3 FEM LEGADO ZZ,9.99,16
000000560306,CONJUNTO ROVITEX MM 318678 1A3 FEM LEGADO ZZ,9.99,16
000000572644,VESTIDO DUZIZO COTTON 5994 4A10 LEGADO ZZ,9.99,16
000000573498,CALCA AYLAHT JEANS 4042 JUV FEM CIN LEGADO ZZ,9.99,16
000000573511,CALCA AYLAHT JEANS 1068 1A3 FEM CIN LEGADO ZZ,9.99,16
000000573528,CALCA AYLAHT JEANS 1009 4A8 FEM LEGADO ZZ,9.99,16
000000573542,CALCA AYLAHT JEANS 5011 2A3 FEM JOG LEGADO ZZ,9.99,16
000000573559,CALCA AYLAHT JEANS 1050 1A3 FEM FLE LEGADO ZZ,9.99,16
000000573573,CALCA AYLAHT SARJA 10450 JUV FEM JO LEGADO ZZ,9.99,16
000000573627,BERMUDA AYLAHT SARJA 6088 4A8 MASC LEGADO ZZ,9.99,16
000000576468,MACAQUINHO BEIJINHO VISCOL 9187 4A8 LEGADO ZZ,9.99,16
000000577328,VESTIDO FAKINI MALHA 3028 1A3 LEGADO ZZ,9.99,16
000000583282,CALCA ABU JEANS 3506 1A3 MASC LEGADO ZZ,9.99,16
000000467285,VESTIDO FAKINI MALHA 2077 04A10,7.99,16
000000568548,BLUSA ROVITEX CREPE 6146633 12A18,7.99,16
000000571869,BERMUDA 1BIGO MOL 203031 JUV CAMUFL,7.99,16
000000572613,BLUSA DUZIZO CREPE 5980 4A10,7.99,16
000000574082,BLUSA KELY KETY MM 43635 4A10 FEM,7.99,16
000000574198,CONJUNTO KELY KETY MM 22195 PMGG BB,7.99,16
000000577281,BLUSA FAKINI MALHA 3813 12A18,7.99,16
000000577489,CONJUNTO FORFAN MALHA 3161 1A3 MASC,7.99,16
000000585866,VESTIDO KELY KETY MM 50631 4A10,7.99,16
000000586092,CAMISETA ROVITEX MM 6021063 10A16,7.99,16
000000586108,CAMISETA ROVITEX MM 6021143 10A16,7.99,16
000000586146,CAMISETA ROVITEX MM 6021073 10A16,7.99,16
000000586214,BLUSA ROVITEX MM 3126492 4A10,7.99,16
000000586290,VESTIDO ROVITEX MALHA 312640 4A10,7.99,16
000000556095,SAIA SHORT RHODE JEANS DIV 10A16,7.99,16
000000571487,CONJUNTO AQUARELA COTTON 202311 4A8,7.99,16
000000575812,CAMISETA FBR MALHA 9102 4A8 SILK,7.99,16
000000456760,CALCA RALAKIDS MALHA 51035 10A16 FE LEGADO ZZ,7.99,16
000000529525,BLUSA BEIJINHO VISCOL 8598 10A14 LEGADO ZZ,7.99,16
000000537766,CALCA BOB B JEANS 14160 4A8 FEM LEGADO ZZ,7.99,16
000000540230,LEGGING ROVITEX COTTON 311966 JUV LEGADO ZZ,7.99,16
000000544962,CALCA AYLAHT SARJA 2045 10A16 CINTO LEGADO ZZ,7.99,16
000000549271,SHORT BOB B JEANS 22520 4A8 FEM LEGADO ZZ,7.99,16
000000549677,CAMISETA FATAL MM 23955 10A16 P1 LEGADO ZZ,7.99,16
000000550130,REGATA FATAL MM 23984 10A16 LEGADO ZZ,7.99,16
000000555036,CROPPED ROVITEX MALHA 614422 12A18 LEGADO ZZ,7.99,16
000000557900,BERMUDA AYLAHT JEANS 2A3 LEGADO ZZ,7.99,16
000000558433,BERMUDA 1BIGO MOL 2923 4A8 BIC BOLS LEGADO ZZ,7.99,16
000000559546,SHORT KIKA MOLECOTTON 6491 04A10 LEGADO ZZ,7.99,16
000000560139,BLUSA ROVITEX MM 111634 4A10 FEM LEGADO ZZ,7.99,16
000000560146,BLUSA ROVITEX MM 111690 4A8 FEM LEGADO ZZ,7.99,16
000000560269,BERMUDA ROVITEX MICRO 308944 4A10 LEGADO ZZ,7.99,16
000000573450,SAIA AYLAHT SARJA 8012 10A16 CINTO LEGADO ZZ,7.99,16
000000574174,VESTIDO KELY KETY MM 43615 4A10 LEGADO ZZ,7.99,16
000000576413,REGATA BEIJINHO VISCOL 9261 JUV FEM LEGADO ZZ,7.99,16
000000578844,CAMISETA GANGSTER MM 86010547 4A8 LEGADO ZZ,7.99,16
000000578981,REGATA GANGSTER MM 74070062 4A8 LEGADO ZZ,7.99,16
000000579025,REGATA GANGSTER MM 33050087 10A16 LEGADO ZZ,7.99,16
000000586030,SHORT KELY KETY MM 66263 12A18 FEM LEGADO ZZ,7.99,16
000000574204,CONJUNTO KELY KETY MM 43291 1A3 FEM LEGADO ZZ,7.99,16
000000425940,BERMUDA TRANSITIVO JEANS 1006 10A16,4.99,16
000000439534,BERMUDA AYLAHT JEANS 099 10A16 MASC,4.99,16
000000456944,CAMISETA KELY KETY MM 25444 BATMAM,4.99,16
000000456999,CONJUNTO KELY KETY 80150 C LACO 1A3,4.99,16
000000464147,CALCA KADORY MICRO 994 SOCIAL 04A10,4.99,16
000000497497,CAMISA KELLY KETTY MALHA 62062 POLO,4.99,16
000000504522,BLUSA BRICAR E ARTE MALHA 3916 JUV,4.99,16
000000508285,VESTIDO DUZIZO MALHA 4896 04A08,4.99,16
000000508537,CAMISETA KELLY KETTY MALH 20159 INF,4.99,16
000000510158,SHORT ANEX 060 JEANS 01A03 FEM,4.99,16
000000513944,BLUSA TRICKNICK MAL 613080 12A18,4.99,16
000000514910,CONJUNTO KELY KETY MAL 32055 4A10 F,4.99,16
000000514927,CONJUNTO KELY KETY MAL 51004 1A3 M,4.99,16
000000518468,VESTIDO BEIJOKA COTTON 8497 01A03,4.99,16
000000519229,CAMISETA GANGSTER MM 86010378 04A08,4.99,16
000000530514,BLUSA ROVITEX MALHA 613978 JUV ML,4.99,16
000000530552,BLUSA ROVITEX MALHA 613985 12A18,4.99,16
000000537797,CALCA BOB B JEANS 14169 4A8 FEM,4.99,16
000000544986,SHORT AYLAHT JEANS DIV 4A8 CINTO,4.99,16
000000547512,CAMISA RESERVA PIQUET 4A10 POLO,4.99,16
000000549264,SHORT BOB B JEANS 21464 2A3 FEM,4.99,16
000000549325,CALCA BOB B JEANS 14490 4A8 FEM JOG,4.99,16
000000562560,CAMISETA DK2 MM 3837 10A14,4.99,16
000000567732,BLUSA BEIJINHO VISCOLY 9043 4A8,4.99,16
000000567749,BLUSA BEIJINHO COTTON 9042 4A8,4.99,16
000000571470,CONJUNTO AQUARELA COTTON 201214 1A3,4.99,16
000000571494,CONJUNTO AQUARELA COTTON 202316 4A8,4.99,16
000000571524,VESTIDO AQUARELA COTTON 202333 4A8,4.99,16
000000571548,VESTIDO AQUARELA COTTON 202330 4A8,4.99,16
000000571685,CAMISETA 1BIGO MM 203023 JUV BOLSO,4.99,16
000000571715,CAMISETA 1BIGO MM 203020 JUV DET NE,4.99,16
000000571890,BERMUDA 1BIGO MOL 203035 JUV TRABAL,4.99,16
000000572620,SHORT DUZIZO MALHA 5943 2A3 FEM,4.99,16
000000572637,SHORT DUZIZO MOL 5992 4A10 FEM,4.99,16
000000573184,BERMUDA EVALIN SARJA 106 4A8 LISTRA,4.99,16
000000574181,MACAQUINHO KELY KETY MM 22200 PMGG,4.99,16
000000574853,VESTIDO PITISKA MALHA 2059 4A8,4.99,16
000000574860,VESTIDO PITISKA MALHA 2061 4A8,4.99,16
000000575041,CONJUNTO PITISKA MOLET 2087 2A8 MAS,4.99,16
000000575775,CAMISETA FBR MALHA 9013 1A3 LISTRAD,4.99,16
000000575836,CAMISETA FBR MALHA 9112 4A8 RECORTE,4.99,16
000000576420,REGATA BEIJINHO VISCOL 9292 16A20 F,4.99,16
000000577267,BLUSA GERACAO BRASIL VISCO 6601 JUV,4.99,16
000000577311,REGATA FAKINI MALHA 3815 12A18 FEM,4.99,16
000000577373,VESTIDO FORFAN MALHA 3111 1A3,4.99,16
000000577380,VESTIDO FORFAN MALHA 3119 4A8,4.99,16
000000577397,VESTIDO FORFAN MALHA 3120 4A8,4.99,16
000000577403,VESTIDO FORFAN MALHA 3121 4A8,4.99,16
000000577434,CONJUNTO FORFAN MALHA 3104 PMG FEM,4.99,16
000000577441,CONJUNTO FORFAN MALHA 3105 PMG FEM,4.99,16
000000578127,VESTIDO FR POLY 20714 4A8,4.99,16
000000582087,BERMUDA 1BIGO MOL 202043 4A8 FLORAL,4.99,16
000000583244,VESTIDO MUNDO MAN MM 205701542 4A8,4.99,16
000000583268,SHORT MUNDO MANIA MM 192601881 4A8,4.99,16
000000585736,BLUSA KELY KETY MM 50645 4A10,4.99,16
000000585750,BLUSA KELY KETY MM 66237 12A18,4.99,16
000000585767,BLUSA KELY KETY MM 66235 12A18,4.99,16
000000585798,BLUSA KELY KETY MM 66236 12A18,4.99,16
000000585804,BLUSA KELY KETY MM 66232 12A18,4.99,16
000000585811,BLUSA KELY KETY MM 66246 12A18,4.99,16
000000585828,VESTIDO KELY KETY MM 66254 12A18,4.99,16
000000585835,VESTIDO KELY KETY MM 66257 12A18,4.99,16
000000585910,REGATA KELY KETY MM 51621 4A10 MASC,4.99,16
000000585965,REGATA KELY KETY MM 51916 12A18 MAS,4.99,16
000000585972,REGATA KELY KETY MM 51917 12A18 MAS,4.99,16
000000586009,CONJUNTO KELY KETY MM 51029 PMGG MA,4.99,16
000000586160,REGATA ROVITEX MM 101160 4A8 MASC,4.99,16
000000586184,REGATA TRIC NICK MM 101140 1A3 MASC,4.99,16
000000586221,BLUSA ROVITEX MM 312583 1A3,4.99,16
000000586924,CAMISA MX72 MISTO 20587 4A16,4.99,16
000000587198,REGATA 1BIGO MM DIV 10A16 SD,4.99,16
000000588836,BLUSA AQUARELA COTTON 203034 10A14,4.99,16
000000392747,VESTIDO HEBENEZER 235 MALHA C CALCI,4.99,16
000000449588,BLUSA CEREJA ROSA MM 76010 12A18,4.99,16
000000469630,CAMISETA 1BIGO MALHA 3438 10A14,4.99,16
000000550918,BERMUDA EVALIN SARJA 373 JUV XADREZ,4.99,16
000000563291,CAMISA BUCHECHINHA MM 4122011 JUV P,4.99,16
000000574921,SHORT SAIA PITISKA MM 2081 JUV ESTA,4.99,16
000000575003,BERMUDA PITISKA MOL 2100 JUV MASC,4.99,16
000000576642,REGATA DUZIZO MALHA 6069 12A16 MASC,4.99,16
000000578172,CONJUNTO FR POLY 20724 4A8 FEM,4.99,16
000000583138,MACAQUINHO MUNDO MANIA MM 205601633,4.99,16
000000585996,CAMISETA KELY KETY MM 20205 4A10,4.99,16
000000586177,REGATA ROVITEX MM 301442 4A10 MASC,4.99,16
000000186346,CALCA LEGGING MAXSHOP LEGADO P,4.99,16
000000431873,BLUSA TIFA COTTON 3264 10A14 LEGADO ZZ,4.99,16
000000431927,CROPPED TIFA MALHA 2040A 10A14 LEGADO ZZ,4.99,16
000000436144,CAMISETA GANGSTER MM 31500009 JUV LEGADO ZZ,4.99,16
000000444705,REGATA RALAKIDS MM 6274 10A16 MAS LEGADO ZZ,4.99,16
000000471480,VESTIDO RALAKIDS MM 34179 04A08 LEGADO ZZ,4.99,16
000000493055,CAMISA FAKINI MALHA 3203 POLO INF LEGADO ZZ,4.99,16
000000495912,BLUSA FAKINI MALHA 3719 12A18 LEGADO ZZ,4.99,16
000000502221,CAMISETA LOCAL MM 96002 MASC 04A08 LEGADO ZZ,4.99,16
000000515627,BLUSA FAKINI MM 3091 04A10 FEM LEGADO ZZ,4.99,16
000000521093,CAMISETA LOCAL MM 96031 04A08 BASIC LEGADO ZZ,4.99,16
000000527729,BLUSA DUZIZO MALHA 5209 4A8 FEM. LEGADO ZZ,4.99,16
000000529587,CAMISETA BEIJINHO MALHA 8713 4A8 LEGADO ZZ,4.99,16
000000530828,CAMISETA ROVITEX MALHA 300941 4A10 LEGADO ZZ,4.99,16
000000544207,CONJ DUZIZO MOLETINHO 5401 4A8 FEM LEGADO ZZ,4.99,16
000000549714,CAMISETA FATAL MM 23960 10A16 P1 LEGADO ZZ,4.99,16
000000554251,REGATA 1BIGO MM 3829 10A14 FLORAL LEGADO ZZ,4.99,16
000000554992,BLUSA ROVITEX MALHA 614456 10A16 F LEGADO ZZ,4.99,16
000000555005,BLUSA ROVITEX MALHA 312099 4A10 FEM LEGADO ZZ,4.99,16
000000555708,VESTIDO KAMYLUS MALHA 9865 4A10 LEGADO ZZ,4.99,16
000000555784,REGATA KAMYLUS MALHA 82173 4A10 MAS LEGADO ZZ,4.99,16
000000556149,VESTIDO FORFAN MALHA 3184 4A8 LEGADO ZZ,4.99,16
000000558495,CAMISETA 1BIGO MALHA 3838 10A14 LEGADO ZZ,4.99,16
000000574129,VESTIDO KELY KETY MM 43038 1A3 LEGADO ZZ,4.99,16
000000574150,VESTIDO KELY KETY MM 43301 1A3 LEGADO ZZ,4.99,16
000000576338,BLUSA BEIJINHO VISCOL 9173 JUV CROP LEGADO ZZ,4.99,16
000000576437,SHORT BEIJINHO MOLETINHO 9174 10A14 LEGADO ZZ,4.99,16
000000577274,BLUSA FAKINI MALHA 8086 4A8 LEGADO ZZ,4.99,16
000000577298,BLUSA FAKINI MALHA 3099 4A10 LEGADO ZZ,4.99,16
000000577526,CAMISETA FAKINI MALHA 3238 1A3 LEGADO ZZ,4.99,16
000000578080,VESTIDO FR POLY 20702 1A3 LEGADO ZZ,4.99,16
000000578097,VESTIDO FR POLY 20701 1A3 LEGADO ZZ,4.99,16
000000578103,VESTIDO FR POLY 20700 1A3 LEGADO ZZ,4.99,16
000000578110,VESTIDO FR POLY 20713 4A8 LEGADO ZZ,4.99,16
000000578967,REGATA GANGSTER MM 74070076 4A8 LEGADO ZZ,4.99,16
000000578974,REGATA GANGSTER MM 74060048 4A8 LEGADO ZZ,4.99,16
000000583220,CAMISETA MUNDO MANIA MM 192301555 LEGADO ZZ,4.99,16
000000584067,CAMISETA FATAL MM 24710 JUV LEGADO ZZ,4.99,16
000000585729,CONJUNTO AQUARELA COTTON 201215 1A3 LEGADO ZZ,4.99,16
000000585774,BLUSA KELY KETY MM 66266 12A18 LEGADO ZZ,4.99,16
000000588812,CONJUNTO AQUARELA COTTON 201223 1A3 LEGADO ZZ,4.99,16
000000588829,CONJUNTO AQUARELA COTTON 202315 4A8 LEGADO ZZ,4.99,16
000000469593,CAMISETA 1BIGO MALHA 3456 10A14 LEGADO ZZ,4.99,16
000000471541,MACAQUINHO RALAKIDS COTTON 1319 1A3 LEGADO ZZ,4.99,16
000000513968,VESTIDO TRICKNICK MAL 613096 12A18 LEGADO ZZ,4.99,16
000000612906,BERMUDA GANGSTER JEANS 37070094 JUV LEGADO ZZ,29.99,16
000000612944,BERMUDA GANGSTER MOL 95030054 4A8 LEGADO ZZ,24.99,16
000000548755,CALCA ECXO SARJA 6010 JUV JOGUER PR,19.99,16
000000548748,CALCA ECXO SARJA 6022 JUV CAMUF ELA LEGADO ZZ,19.99,16
000000600118,CAMISA MX72 MINI POA 21030 4A14 ML LEGADO ZZ,19.99,16
000000604093,CALCA MELEKO JEANS 9131 4A8 MASC LEGADO ZZ,24.99,16
000000610544,CAMISA ABU TRICOL 1A16 PROMOCAO MAS LEGADO ZZ,14.99,16
000000612951,BERMUDA GANGSTER MOL 95030055 4A8 LEGADO ZZ,19.99,16
000000624381,CALCA VILEJACK SARJ CJ0004 10A16 CB LEGADO ZZ,19.99,16
000000526692,CALCA JEZZIAN JEANS 159260 JUV HOT,14.99,16
000000581851,BERMUDA ECXO SARJA 6021 JUV CAMUFLA,14.99,16
000000602983,MACAQUINHO DUZIZO CREPE 6528 12A16,14.99,16
000000607193,BERMUDA ANEX JEANS 011 4A8 MASC,14.99,16
000000607230,BERMUDA ANEX JEANS 1980 JUV DESTROI,14.99,16
000000612920,BERMUDA GANGSTER MICRO 37220086 JUV,14.99,16
000000614207,CAMISA GANGSTER MM 90410064 4A8 POL,14.99,16
000000617901,CONJUNTO COSTAO MM 214030 1A4 FEM,14.99,16
000000586948,CAMISA MX72 MISTO 20592 4A16 ML LEGADO ZZ,14.99,16
000000591973,CAMISETA DUZIZO MM 6306 LEGADO ZZ,14.99,16
000000610070,CALCA VILEJACK SARJA JG001 10A16,9.99,16
000000624343,CALCA BEMAX JEANS 2026 JUV HOT PANT,9.99,16
000000624350,CALCA BEMAX JEANS 2023 4A8 HOT PANT,9.99,16
000000601313,CAMISETA GANGSTER MM 30012350 10A16,9.99,16
000000607209,BERMUDA ANEX JEANS 116 4A8 MASC,9.99,16
000000607247,CALCA ANEX SARJA 209 1A3 MASC,9.99,16
000000610766,CONJUNTO OLLELE COTTON 1382 1A3 FEM,9.99,16
000000614122,CAMISETA GANGSTER MM 30012398 10A16,9.99,16
000000616812,CAMISETA GANGSTER MM 30012322 10A16,9.99,16
000000620949,CAMISETA OVER SURF MM MJ3124 10A16,9.99,16
000000621359,MACHAO OVER SURF MM MJ45035 10A16,9.99,16
000000617925,CAMISETA COSTAO MM 215006 4A8,9.99,16
000000600101,CAMISA MX72 MISTO 21031 4A14 ML FLO LEGADO ZZ,9.99,16
000000601283,CAMISETA GANGSTER MM 30012332 10A16 LEGADO ZZ,9.99,16
000000601290,CAMISETA GANGSTER MM 30012334 10A16 LEGADO ZZ,9.99,16
000000601306,CAMISETA GANGSTER MM 30012340 10A16 LEGADO ZZ,9.99,16
000000601320,CAMISETA GANGSTER MM 30012333 10A16 LEGADO ZZ,9.99,16
000000601337,CAMISETA GANGSTER MM 30012339 10A16 LEGADO ZZ,9.99,16
000000604062,CALCA MELEKO JEANS 7121 1A3 MASC LEGADO ZZ,9.99,16
000000621298,REGATA OVER SURF MM MJ39042 10A16 LEGADO ZZ,9.99,16
000000621328,REGATA OVER SURF MM MJ39044 10A16 LEGADO ZZ,9.99,16
000000574884,VESTIDO PITISKA COTTON 2062 1A3,9.99,16
000000581981,BERMUDA 1BIGO MOL 203073 JUV CAMUFL,9.99,16
000000581998,BERMUDA 1BIGO MOL 203041 JUV FLORAL,9.99,16
000000594080,VESTIDO AQUARELA COTT 212416 4A8,9.99,16
000000603621,T-SHIRT DUZIZO MM 6522 10A16 SILK,9.99,16
000000603638,T-SHIRT DUZIZO MM 6535 12A16 SILK,9.99,16
000000606196,CONJUNTO AQUARELA COTTON 212618 4A8,9.99,16
000000610759,CONJUNTO OLLELE MM 1385 1A3 FEM,9.99,16
000000610780,CONJUNTO OLLELE COTTON 1391 1A3 FEM,9.99,16
000000610872,VESTIDO OLLELE COTTON 1399 4A8,9.99,16
000000614238,REGATA GANGSTER MM 74060068 4A8,9.99,16
000000614245,REGATA GANGSTER MM 74060069 4A8,9.99,16
000000614351,MACHAO GANGSTER MM 33050100 10A16,9.99,16
000000614856,VESTIDO PITISKA MM 2450 10A16 SILK,9.99,16
000000617031,BERMUDA GOOD BLESS MOL DIV JUV MASC,9.99,16
000000622493,BERMUDA DK2 MOL 213214 10A14,9.99,16
000000584906,CAMISETA ELEMENTO ZERO MM 301 10A16,9.99,16
000000619318,CAMISETA GANGSTER MM 30012457 10A16,9.99,16
000000577458,CONJUNTO FORFAN MALHA 3123 4A8 FEM LEGADO ZZ,9.99,16
000000601245,CAMISETA GANGSTER MM 86010623 4A8 LEGADO ZZ,9.99,16
000000603645,MACAQUINHO DUZIZO MM 6520 12A16 FEM LEGADO ZZ,9.99,16
000000622516,BERMUDA DK2 MOL 213184 10A14 CAMUFL LEGADO ZZ,9.99,16
000000590051,CAMISETA PITISKA MALHA 2200 4A8 LEGADO ZZ,9.99,16
000000574891,VESTIDO PITISKA MALHA 2063 4A8,7.99,16
000000582100,BERMUDA 1BIGO MOL 202080 4A8 BICOLO,7.99,16
000000585606,BERMUDA 1BIGO MOLETINHO 203082 JUV,7.99,16
000000586153,REGATA ROVITEX MM 6021083 10A16,7.99,16
000000586283,VESTIDO ROVITEX MALHA 312629 1A3,7.99,16
000000601252,CAMISETA GANGSTER MM 86010621 4A8,7.99,16
000000601276,CAMISETA GANGSTER MM 86010626 4A8,7.99,16
000000602884,BLUSA DUZIZO CREPE 6529 12A16,7.99,16
000000603034,MACAQUINHO DUZIZO CREPE 6442 1A3 ES,7.99,16
000000606080,CAMISETA DK2 MM 223152 JUV REC CAMU,7.99,16
000000606172,CONJUNTO AQUARELA COTTON 211515 1A3,7.99,16
000000607186,BERMUDA ANEX BRIM 113 1A3 CAMUFLADA,7.99,16
000000607261,BERMUDA ANEX BRIM 113 4A8 CAMUFLADA,7.99,16
000000607384,BERMUDA EVALIN SARJA 085 2A3 COS RE,7.99,16
000000607476,BERMUDA EVALIN JEANS 030 2A3 ELASTI,7.99,16
000000613262,CAMISETA GANGSTER MM 86010612 4A8,7.99,16
000000614832,VESTIDO PITISKA MM 2449 4A8 SILK,7.99,16
000000622455,BERMUDA 1BIGO MOL 212211 4A8 RECORT,7.99,16
000000622769,BLUSA BASIC MM 25020 12A16,7.99,16
000000553889,BERMUDA 1BIGO MOL 1826 1A3 SILK PER LEGADO ZZ,7.99,16
000000605892,CAMISETA 1BIGO MM 221234 1A3 DIVERT LEGADO ZZ,7.99,16
000000623612,REGATA FAKINI MALHA 3171 4A10 LEGADO ZZ,7.99,16
000000617963,BERMUDA COSTAO MOL 213003 1A3 MASC,4.99,16
000000568302,CAMISA RESERVA PIQUET 8000 JUV POLO,4.99,16
000000582117,BERMUDA 1BIGO MOL 202035 4A8 DET NE,4.99,16
000000582148,CAMISETA 1BIGO MM 202018 4A8 BICOLO,4.99,16
000000582209,CAMISETA 1BIGO MM 201027 1A3 SILK,4.99,16
000000582278,REGATA 1BIGO MM 203006 JUV,4.99,16
000000582285,REGATA 1BIGO MM 203011 JUV,4.99,16
000000594042,LEGGING AQUARELA JACQ 212423 4A8,4.99,16
000000594097,VESTIDO AQUARELA COTT 211416 1A3,4.99,16
000000602730,REGATA DUZIZO MM 6431 PMG BB MASC,4.99,16
000000605533,BERMUDA 1BIGO MOL 222183 4A8 LISO,4.99,16
000000605557,BERMUDA 1BIGO MOL 222196 4A8 CAMUFL,4.99,16
000000605588,BERMUDA 1BIGO MOL 221256 1A3 CAPRI,4.99,16
000000605632,CAMISETA 1BIGO MM 222181 4A8 BOTAO,4.99,16
000000605649,CAMISETA 1BIGO MM 222174 4A8 BICOLO,4.99,16
000000605656,CAMISETA 1BIGO MM 222173 4A8 CAPUZ,4.99,16
000000605762,BERMUDA 1BIGO MOL 222188 4A8 LISTRA,4.99,16
000000605861,BERMUDA 1BIGO MOL 221251 1A3 BICOLO,4.99,16
000000606066,CAMISETA DK2 MM 223133 10A16 TIEDAY,4.99,16
000000606240,BLUSA AQUARELA COTTON 212604 4A8,4.99,16
000000606325,VESTIDO AQUARELA COTTON 211526 1A3,4.99,16
000000606899,REGATA BUCHECHINHA MM 4115018 JUV,4.99,16
000000606967,MACAQUINHO BUCHECHIN MM 2252015 1A3,4.99,16
000000606974,MACAQUINHO BUCHECH SUPL 2252013 1A3,4.99,16
000000607018,VESTIDO BUCHECHINHA COT 2257028 1A3,4.99,16
000000607438,BERMUDA EVALIN BRIM 200 2A3 COLOR,4.99,16
000000607599,CAMISETA MIS MM 23057 10A16,4.99,16
000000608671,MACHAO ULTIMATO MM 33146 10A16,4.99,16
000000611558,CONJUNTO CLEOMARA MM 82 1A3 MASC,4.99,16
000000611565,CONJUNTO CLEOMARA MM 66 4A8 MASC,4.99,16
000000611640,CAMISETA CLEOMARA MM 100 10A16 SILK,4.99,16
000000614863,VESTIDO PITISKA MM 2452 10A16 SILK,4.99,16
000000614948,CAMISETA PITISKA MM 2461 JUV BASICA,4.99,16
000000617468,CAMISETA ULTIMATO MM 31337 10A16,4.99,16
000000617956,REGATA COSTAO MM 215003 4A8 SILK,4.99,16
000000622110,CAMISETA DK2 MM 213193 10A14,4.99,16
000000622158,REGATA DK2 MM 213206 10A14,4.99,16
000000622271,REGATA 1BIGO MM 212220 4A8,4.99,16
000000622295,REGATA 1BIGO MM 212230 4A8 SILK COS,4.99,16
000000622349,CAMISETA 1BIGO MM 211273 1A3,4.99,16
000000622370,CAMISETA 1BIGO MM 212238 4A8 SILK,4.99,16
000000624305,MACAQUINHO BUCHECH SUPL 3252014 4A8,4.99,16
000000585569,BERMUDA 1BIGO MOLETINHO 202078 4A8,4.99,16
000000606554,BODY BUCHECHINHA COTT 4246003 JUV,4.99,16
000000606981,MACAQUINHO BUCHECHIN MM 3252016 4A8,4.99,16
000000607001,VESTIDO BUCHECHIN SUPLEX 2256026 1A,4.99,16
000000607391,BERMUDA EVALIN SARJA 110 2A3 MASC,4.99,16
000000614931,CAMISETA PITISKA MM 2460 4A8 BASICA,4.99,16
000000616690,CAMISETA ULTIMATO MM 11173 1A3 SILK,4.99,16
000000616720,CAMISETA ULTIMATO MM 21224 4A8 SILK,4.99,16
000000616751,REGATA ULTIMATO MM 13074 1A3 SILK,4.99,16
000000616775,REGATA ULTIMATO MM 23116 4A8 SILK,4.99,16
000000616782,BERMUDA ULTIMATO MOL 16063 1A3 MASC,4.99,16
000000617680,MACHAO ULTIMATO MM 33160 10A16,4.99,16
000000617949,REGATA COSTAO MM 213012 1A3 ESTAMPA,4.99,16
000000622189,REGATA 1BIGO MM 211269 1A3,4.99,16
000000622196,REGATA 1BIGO MM 211268 1A3,4.99,16
000000622219,REGATA 1BIGO MM 211270 1A3,4.99,16
000000622264,REGATA 1BIGO MM 212219 4A8,4.99,16
000000622288,REGATA 1BIGO MM 212240 4A8,4.99,16
000000622417,BERMUDA 1BIGO MOL 211295 1A3 BICOLO,4.99,16
000000622424,BERMUDA 1BIGO MOL 211291 1A3 RECORT,4.99,16
000000622448,BERMUDA 1BIGO MOL 211289 1A3 LISTRA,4.99,16
000000622462,BERMUDA 1BIGO MOL 212223 4A8 SILK,4.99,16
000000624282,VESTIDO BUCHECHINHA MM 4257011 JUV,4.99,16
000000553902,BERMUDA 1BIGO MOL 1827 1A3 TRICOLOR LEGADO ZZ,4.99,16
000000577366,VESTIDO FORFAN MALHA 3110 1A3 LEGADO ZZ,4.99,16
000000582124,CAMISETA 1BIGO MM 202013 4A8 FLORAL LEGADO ZZ,4.99,16
000000582155,CAMISETA 1BIGO MM 202076 4A8 TIE DA LEGADO ZZ,4.99,16
000000582247,CAMISETA 1BIGO MM 203015 JUV DET FL LEGADO ZZ,4.99,16
000000585637,CAMISETA 1BIGO MALHA 201031 1A3 LEGADO ZZ,4.99,16
000000594066,LEGGING AQUARELA COTTON 212424 4A8 LEGADO ZZ,4.99,16
000000605526,BERMUDA 1BIGO MOL 222195 4A8 ESTAMP LEGADO ZZ,4.99,16
000000606509,BODY BUCHECHINHA COTT 2245006 1A3 LEGADO ZZ,4.99,16
000000608510,CAMISETA ULTIMATO MM 31272 10A16 LEGADO ZZ,4.99,16
000000608527,CAMISETA ULTIMATO MM 31271 10A16 LEGADO ZZ,4.99,16
000000608565,CAMISETA ULTIMATO MM 32135 10A16 LEGADO ZZ,4.99,16
000000608572,CAMISETA ULTIMATO MM 31278 10A16 LEGADO ZZ,4.99,16
